ingredients,cooking_method,cooking_temperature,cooking_duration,storage_temperature,humidity,container_type,preparation_date,safe_hours,risk_level,recommended_max_temp,storage_tips
"lamb,pasta,mushrooms",grilled,71.6719669846698,125.18453372639514,2.286314741295164,71.64141700090974,ceramic,2025-01-03,53.8,medium,4.286314741295164,Control humidity
"tofu,quinoa,mushrooms",baked,197.87857339025547,89.12259030310577,2.5429522344354663,59.41116003824034,ceramic,2025-01-18,74.7,low,4.542952234435466,Standard storage adequate
"eggs,noodles,broccoli",roasted,243.9860828264376,70.39108360061579,2.2561290623462105,59.07147818467351,vacuum_sealed,2025-01-01,102.2,low,4.2561290623462105,Standard storage adequate
"chicken,quinoa,mushrooms",fried,242.50669016908952,32.24972788134046,2.9728677768430742,32.227455752503,plastic,2025-01-09,82.6,low,4.972867776843074,Consider airtight container
"lamb,noodles,peppers",roasted,111.40210777916326,72.13609947804203,4.349943092000888,50.748157905387856,ceramic,2025-01-16,50.5,medium,6.349943092000888,Standard storage adequate
"eggs,pasta,broccoli",steamed,113.66992980195985,49.58370369996187,4.688200981635797,50.335206649804746,vacuum_sealed,2025-01-14,103.6,low,6.688200981635797,Standard storage adequate
"pork,quinoa,spinach",baked,65.91814449589715,25.666775449041378,7.390982371465166,69.61686365237759,vacuum_sealed,2025-01-02,43.6,high,8.0,Reduce storage temperature; Control humidity
"eggs,quinoa,peppers",steamed,214.02519064267292,163.2040946332868,6.308716691793338,70.10492796744532,vacuum_sealed,2024-12-27,79.2,low,8.0,Reduce storage temperature; Control humidity
"lamb,bread,mushrooms",grilled,164.14814346084285,13.286641778207215,6.588095518020655,42.524569418635494,ceramic,2025-01-15,51.8,medium,8.0,Reduce storage temperature
"pork,pasta,broccoli",fried,99.34403356884619,47.285158079987305,8.462090950672932,76.00218952146491,metal,2025-01-17,36.4,high,8.0,Reduce storage temperature; Control humidity
"fish,rice,broccoli",roasted,170.57868782872467,147.07600946020312,8.90722865874136,69.8109647533566,vacuum_sealed,2025-01-04,47.3,high,8.0,Reduce storage temperature; Control humidity
"beef,noodles,peppers",stir_fried,179.50497815538253,48.49417337673762,3.356765184608183,71.55128806457884,vacuum_sealed,2025-01-15,74.1,low,5.356765184608183,Control humidity
"lamb,pasta,broccoli",baked,215.83814432834967,77.16560694682407,6.0090932179027465,64.76997701377988,glass,2025-01-14,54.1,medium,8.0,Reduce storage temperature; Control humidity
"lamb,potatoes,peppers",stir_fried,213.18925528855794,111.30857717110098,5.5537203444293395,61.682166156306195,metal,2024-12-25,43.5,high,7.5537203444293395,Reduce storage temperature; Control humidity
"beef,potatoes,peppers",steamed,190.6088011338452,57.69134279505233,8.552795126935848,77.27092660884861,metal,2025-01-21,41.2,high,8.0,Reduce storage temperature; Control humidity
"beef,pasta,mushrooms",steamed,127.07759087461037,82.34119796406246,6.9412409766353464,61.87174371143379,glass,2024-12-31,60.5,medium,8.0,Reduce storage temperature; Control humidity
"chicken,quinoa,peppers",steamed,184.31736513968204,137.1240808997556,3.377253905299268,45.109622840045986,glass,2024-12-26,86.5,low,5.377253905299268,Standard storage adequate
"chicken,bread,carrots",grilled,151.29232893581906,46.881204921457375,8.096147165354504,77.87382682403509,ceramic,2025-01-17,27.7,high,8.0,Reduce storage temperature; Control humidity
"beef,bread,peppers",steamed,176.71498269234783,109.13934663891503,9.73741948689484,36.9699404338995,vacuum_sealed,2024-12-28,73.1,low,8.0,Reduce storage temperature
"beef,bread,peppers",baked,88.74888942249498,95.50422855080497,5.802912047075268,66.05488197662592,glass,2025-01-08,51.2,medium,7.802912047075268,Reduce storage temperature; Control humidity
"beef,noodles,peppers",grilled,198.07989344311605,47.858347553079305,7.259981550893434,68.63330581209843,ceramic,2025-01-05,29.5,high,8.0,Reduce storage temperature; Control humidity
"lamb,pasta,carrots",boiled,72.54253024049922,88.11912093349258,3.2603201604483942,74.1634675947937,ceramic,2025-01-16,60.7,medium,5.260320160448394,Control humidity
"pork,pasta,spinach",baked,143.93666280162046,29.316261749584978,9.265688615969959,39.277923463096656,metal,2025-01-18,46.4,high,8.0,Reduce storage temperature
"beef,quinoa,mushrooms",grilled,119.00503257984522,53.11017208170533,5.252511374045735,47.03131763942449,ceramic,2025-01-06,50.4,medium,7.252511374045735,Reduce storage temperature
"beef,pasta,peppers",boiled,168.84210529012682,170.71825434262345,3.5636271284871563,63.5800001450108,metal,2025-01-20,60.3,medium,5.563627128487156,Control humidity
"pork,pasta,broccoli",grilled,167.65001434939342,137.91015673119074,4.798166412348068,30.588203485309595,ceramic,2025-01-23,54.6,medium,6.798166412348068,Standard storage adequate
"pork,rice,mushrooms",roasted,182.7384513634458,50.94862175744334,2.06038287158398,32.34403222161282,glass,2025-01-22,86.5,low,4.06038287158398,Standard storage adequate
"chicken,rice,carrots",steamed,81.04410088866365,39.61116619877413,2.9910514376582418,77.4711048421706,ceramic,2025-01-15,64.9,medium,4.991051437658242,Control humidity
"pork,noodles,peppers",fried,143.3126315462343,69.3276470785826,2.808276415583392,56.609809187276326,metal,2025-01-18,77.5,low,4.808276415583392,Standard storage adequate
"fish,quinoa,carrots",baked,147.53772944776966,43.509748663724764,7.403649390132932,35.1224931424036,glass,2025-01-04,52.1,medium,8.0,Reduce storage temperature
"beef,bread,onions",fried,233.9201634593241,129.75951782846596,5.2790271530379105,75.61586531970684,ceramic,2025-01-21,45.5,high,7.2790271530379105,Reduce storage temperature; Control humidity
"lamb,potatoes,spinach",boiled,226.22882078759443,53.911175309673354,6.228568888118259,32.78502708284903,metal,2025-01-05,69.2,medium,8.0,Reduce storage temperature
"beef,potatoes,onions",grilled,246.35988938695846,153.5111124737477,2.903584702840295,39.80141705519762,plastic,2025-01-15,73.3,low,4.903584702840295,Consider airtight container
"lamb,bread,broccoli",grilled,99.93042921698849,58.96719595882944,8.53222202575586,38.79233541760423,ceramic,2025-01-06,43.8,high,8.0,Reduce storage temperature
"lamb,noodles,mushrooms",steamed,204.7495512142253,59.91602186858705,9.760837720501925,54.984570465101214,vacuum_sealed,2024-12-26,67.5,medium,8.0,Reduce storage temperature
"tofu,potatoes,carrots",roasted,202.90948074095095,85.12065830521219,7.57326243517545,42.29530964459288,ceramic,2024-12-26,37.5,high,8.0,Reduce storage temperature
"eggs,bread,mushrooms",fried,110.76570989315947,139.87673842167172,7.083524875747301,69.87521232411524,metal,2025-01-10,34.4,high,8.0,Reduce storage temperature; Control humidity
"lamb,potatoes,broccoli",fried,69.75950656026237,139.40123035278134,9.502547100611132,44.09856130285893,plastic,2025-01-18,40.8,high,8.0,Reduce storage temperature; Consider airtight container
"fish,pasta,mushrooms",fried,170.07472031742344,155.33744040913197,9.847882703440131,64.08271752931093,vacuum_sealed,2024-12-25,40.8,high,8.0,Reduce storage temperature; Control humidity
"chicken,potatoes,carrots",roasted,86.86342627521047,10.636897215553969,4.287324342426864,73.73217681430451,glass,2025-01-06,50.1,medium,6.287324342426864,Control humidity
"tofu,quinoa,broccoli",grilled,67.18286383547641,100.58987422959615,9.456849853759472,41.545931496581034,ceramic,2025-01-13,34.3,high,8.0,Reduce storage temperature
"chicken,potatoes,mushrooms",boiled,156.22435894846646,159.59205163967152,3.410955433321849,36.87789889289058,vacuum_sealed,2025-01-15,124.8,low,5.410955433321849,Standard storage adequate
"chicken,potatoes,broccoli",grilled,146.5611977655956,83.32220731668309,8.990444247238488,63.11982737392601,metal,2025-01-22,31.2,high,8.0,Reduce storage temperature; Control humidity
"fish,noodles,onions",grilled,76.99465466194229,10.135610438904264,3.806143126954143,66.67231012644464,ceramic,2024-12-30,45.2,high,5.806143126954143,Control humidity
"eggs,pasta,carrots",roasted,215.1952926977119,119.07261620142296,4.144391906792757,76.0336696725232,metal,2025-01-21,48.1,medium,6.144391906792757,Control humidity
"beef,noodles,carrots",stir_fried,87.31523778390749,90.94761576524877,8.69614924380269,57.314410409699846,vacuum_sealed,2025-01-05,55.7,medium,8.0,Reduce storage temperature
"eggs,quinoa,carrots",grilled,216.359735860017,28.288503074882783,5.089467101104377,75.515106819019,metal,2024-12-26,44.1,high,7.089467101104377,Reduce storage temperature; Control humidity
"fish,rice,onions",baked,190.2065342491326,14.559821939862417,9.425051049613629,49.38273420349958,plastic,2025-01-01,42.6,high,8.0,Reduce storage temperature; Consider airtight container
"fish,potatoes,peppers",roasted,249.59012863287123,131.02038342199393,2.9293564554136298,65.68847507291642,plastic,2025-01-12,55.6,medium,4.92935645541363,Control humidity; Consider airtight container
"fish,pasta,mushrooms",fried,206.32595585365905,136.83879034730256,6.53028829348987,47.98256054209948,plastic,2024-12-30,52.9,medium,8.0,Reduce storage temperature; Consider airtight container
"fish,rice,carrots",baked,205.50633821092023,132.10942468999116,7.240950688172143,67.96356704488728,plastic,2025-01-05,32.7,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"lamb,bread,onions",fried,233.0499074303223,59.37816235089582,8.906896354708831,65.27558966073562,plastic,2025-01-14,32.1,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"pork,noodles,onions",baked,109.6174980111614,82.09609790241026,2.7056957530788877,78.80936171123662,vacuum_sealed,2025-01-08,71.2,medium,4.705695753078888,Control humidity
"chicken,pasta,carrots",fried,234.23769272284383,131.16765671383416,6.217621384440965,61.96204190942737,metal,2025-01-19,45.8,high,8.0,Reduce storage temperature; Control humidity
"fish,noodles,onions",roasted,204.86244418886506,42.582820361547995,9.552616521991254,46.106661639857855,metal,2025-01-11,42.1,high,8.0,Reduce storage temperature
"beef,bread,mushrooms",stir_fried,233.90284671773583,46.98550247611853,4.397385249222354,67.66238221087363,vacuum_sealed,2025-01-20,55.4,medium,6.397385249222354,Control humidity
"fish,pasta,broccoli",stir_fried,89.80516939343119,14.306774696270791,5.619559388582369,68.85533899919565,metal,2025-01-15,45.0,high,7.619559388582369,Reduce storage temperature; Control humidity
"pork,quinoa,carrots",steamed,199.61489998092873,118.26546532111912,6.474918519010697,66.8033306529455,metal,2025-01-07,59.8,medium,8.0,Reduce storage temperature; Control humidity
"fish,pasta,mushrooms",baked,140.02747899678138,69.50043666951045,6.012929572095853,57.299679670030656,plastic,2025-01-14,64.5,medium,8.0,Reduce storage temperature; Consider airtight container
"pork,quinoa,peppers",fried,166.42658267168923,105.24938608516561,6.039582742180471,76.31224019955673,plastic,2025-01-05,51.2,medium,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"pork,quinoa,spinach",steamed,76.35087419380307,170.60003815250056,7.352938196330991,55.439668914200965,ceramic,2025-01-23,43.1,high,8.0,Reduce storage temperature
"tofu,potatoes,carrots",grilled,90.57988853246688,147.0319980304674,4.738214938384019,42.11419936015253,glass,2025-01-04,65.6,medium,6.738214938384019,Standard storage adequate
"chicken,bread,spinach",boiled,132.87523512852982,98.38861039484469,3.2727506566659796,78.39723721142624,glass,2025-01-03,75.6,low,5.27275065666598,Control humidity
"tofu,noodles,spinach",steamed,69.41092707074156,151.73123477317392,3.4820327483219238,45.173996949163,ceramic,2025-01-06,87.3,low,5.482032748321924,Standard storage adequate
"beef,bread,carrots",roasted,157.28639062253802,93.50424743606763,8.66916334471812,55.04639461691861,metal,2024-12-26,47.0,high,8.0,Reduce storage temperature
"beef,noodles,spinach",baked,177.0667017809445,110.80924258278769,5.6096421917300905,35.715056659571594,ceramic,2025-01-02,68.1,medium,7.6096421917300905,Reduce storage temperature
"eggs,noodles,carrots",baked,78.6652714430983,138.97160218334895,3.6236680903872305,70.23757551204565,glass,2025-01-03,70.3,medium,5.6236680903872305,Control humidity
"lamb,pasta,spinach",stir_fried,72.51527999501208,132.74168101972828,5.215845258464634,65.34596596748355,plastic,2024-12-27,42.5,high,7.215845258464634,Reduce storage temperature; Control humidity; Consider airtight container
"lamb,pasta,carrots",roasted,180.58583638132967,70.97797945822855,3.2930504270478567,31.756721898802116,plastic,2024-12-29,71.4,medium,5.293050427047857,Consider airtight container
"pork,potatoes,mushrooms",boiled,71.46241926759757,35.76081629141605,6.097107055672843,74.87729563294428,plastic,2024-12-26,46.8,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"eggs,noodles,carrots",fried,196.72823987942303,115.41363400876793,4.233663388260671,38.90012930539539,metal,2024-12-30,63.8,medium,6.233663388260671,Standard storage adequate
"chicken,potatoes,mushrooms",grilled,249.35948027026632,81.94898671738538,2.675219112458856,60.8985375927257,glass,2025-01-06,59.1,medium,4.675219112458856,Control humidity
"eggs,bread,broccoli",fried,224.16926000834005,47.66353481116061,9.609971574516404,39.752481392905246,ceramic,2025-01-11,39.6,high,8.0,Reduce storage temperature
"pork,noodles,onions",grilled,132.6285371451798,19.618792681949838,9.634586130887937,71.16228577493345,metal,2025-01-14,35.2,high,8.0,Reduce storage temperature; Control humidity
"chicken,pasta,onions",fried,204.38529851630622,158.30288904465365,6.371212820511332,66.85418196584587,metal,2025-01-16,48.2,medium,8.0,Reduce storage temperature; Control humidity
"eggs,pasta,spinach",baked,132.3815583480196,61.96423641772237,9.517806518425623,72.0126003099635,metal,2025-01-13,39.0,high,8.0,Reduce storage temperature; Control humidity
"pork,noodles,peppers",boiled,187.3717027560844,98.54949564396826,4.37649352570388,68.85829492628952,ceramic,2025-01-21,48.4,medium,6.37649352570388,Control humidity
"chicken,rice,broccoli",stir_fried,90.62232900127522,173.43361554810525,4.516842467142998,42.8933839737684,metal,2025-01-17,55.1,medium,6.516842467142998,Standard storage adequate
"pork,rice,onions",stir_fried,88.16920701083863,106.74223448165263,8.449109671624354,34.76045681482468,metal,2025-01-05,40.9,high,8.0,Reduce storage temperature
"tofu,pasta,peppers",steamed,140.6928238189381,31.53740002956436,8.583485252939532,30.380832728390683,metal,2024-12-25,57.6,medium,8.0,Reduce storage temperature
"tofu,rice,peppers",fried,234.7587297814193,111.4166731008442,9.983473947778627,39.11694631750562,glass,2025-01-21,51.8,medium,8.0,Reduce storage temperature
"tofu,noodles,peppers",grilled,245.4911032034101,114.30913124526508,6.4046511155055335,51.46568666109884,metal,2025-01-14,59.7,medium,8.0,Reduce storage temperature
"tofu,noodles,onions",stir_fried,248.9572373249056,107.9771201426165,7.623655230102957,62.168944857129596,plastic,2024-12-26,27.9,high,8.0,Reduce storage temperature; Control humidity; Consider airtight container
"chicken,rice,onions",stir_fried,236.40385092423614,178.20931194005195,4.217898482251928,54.71591101333999,ceramic,2025-01-01,53.4,medium,6.217898482251928,Standard storage adequate
"fish,potatoes,carrots",steamed,196.59929635480117,31.34199887930332,6.508677464710486,66.90051543616408,vacuum_sealed,2025-01-23,75.5,low,8.0,Reduce storage temperature; Control humidity
"chicken,rice,carrots",stir_fried,151.92961459478613,11.820494602689811,2.2209562408110948,50.15672030355203,metal,2025-01-03,70.9,medium,4.220956240811095,Standard storage adequate
"beef,pasta,carrots",fried,241.3013880655474,57.97866187679183,8.234755876053434,51.60052703050179,ceramic,2025-01-20,40.3,high,8.0,Reduce storage temperature
"pork,rice,spinach",baked,217.21780759468277,27.234611552257874,8.179108501490868,61.03515238834066,ceramic,2025-01-17,33.2,high,8.0,Reduce storage temperature; Control humidity
"lamb,bread,mushrooms",stir_fried,88.32910796330445,25.351023220415946,7.495523259813184,30.246355617082468,plastic,2025-01-01,43.2,high,8.0,Reduce storage temperature; Consider airtight container
